year,quarter,revenue,revenue_growth,ebitda,ebitda_margin,employees,valuation,funding_raised,estimated_market_share,capex,opex,cash,debt,customer_count,source,confidence
2023,1,18.56,0.0622,-9999.99,0.15,9251.0,1199.26,1.5,0.25,0.93,11.14,59.96,119.93,37124,model_estimate,0.73
2023,1,18.5,0.0497,2.77,0.15,9294.0,1198.85,0.0,0.25,0.92,11.1,59.94,119.89,36994,public,0.67
2023,1,18.43,0.0635,2.76,0.15,,1198.39,0.0,0.25,0.92,11.06,59.92,119.84,36864,model_estimate,0.87
2023,1,18.41,,,0.15,9199.0,1197.82,0.0,0.25,0.92,11.05,59.89,119.78,36823,model_estimate,0.95
2023,1,18.36,0.0696,2.75,0.15,9153.0,1197.37,1.5,0.25,0.92,11.02,59.87,119.74,36717,model_estimate,0.97
2023,1,18.4,0.0823,2.76,0.15,9175.0,1197.13,0.0,0.25,0.92,11.04,59.86,119.71,36806,model_estimate,0.63
2023,1,18.54,0.078,2.78,0.15,9288.0,1197.15,1.5,0.25,0.93,11.13,59.86,119.72,37085,model_estimate,0.78
2023,1,18.5,0.0288,2.78,0.15,9296.0,1197.91,1.5,0.25,0.93,11.1,59.9,119.79,37009,public,0.71
2023,1,18.47,0.0495,2.77,0.15,9213.0,1197.92,1.5,0.25,0.92,11.08,59.9,119.79,36949,public,0.65
2023,1,18.5,0.035,2.77,0.15,9289.0,1197.48,0.0,0.25,0.92,11.1,59.87,unknown,36995,model_estimate,0.93
2023,1,18.46,0.0726,2.77,0.15,9229.0,1197.71,0.0,0.25,0.92,11.08,59.89,119.77,36918,public,0.6
2023,1,18.5,0.0548,2.77,0.15,9250.0,1197.25,0.0,0.25,0.92,11.1,59.86,119.73,36991,public,0.82
2023,1,18.45,0.0321,2.77,0.15,9272.0,1197.87,1.5,0.25,0.92,11.07,59.89,119.79,36899,public,0.77
2023,1,18.45,0.0516,,0.15,9260.0,1197.51,0.0,0.25,0.92,11.07,59.88,119.75,36902,public,0.76
2023,1,18.45,,2.77,0.15,9175.0,1196.94,1.5,0.25,0.92,11.07,59.85,119.69,36891,public,0.83
2023,1,18.39,0.0849,2.76,0.15,9196.0,1196.87,0.0,0.25,0.92,11.04,59.84,119.69,36783,model_estimate,-------
2023,1,18.35,0.039,2.75,0.15,9152.0,1196.5,0.0,0.25,0.92,11.01,59.82,119.65,36694,model_estimate,0.61
2023,1,18.34,0.0308,,0.15,9195.0,1196.27,1.5,0.25,0.92,11.0,59.81,119.63,36673,model_estimate,0.94
2023,1,18.39,0.0905,2.76,0.15,9155.0,1195.89,0.0,0.25,0.92,11.04,59.79,119.59,36787,model_estimate,0.71
2023,1,18.35,0.0605,2.75,0.15,9218.0,1196.04,1.5,0.25,0.92,11.01,59.8,119.6,36700,model_estimate,0.75
2023,1,18.31,0.1019,2.75,0.15,9120.0,1195.52,0.0,0.25,0.92,10.99,59.78,119.55,36619,model_estimate,0.82
2023,1,18.29,,2.74,0.15,9117.0,1195.06,0.0,0.25,0.91,10.97,59.75,119.51,36579,model_estimate,0.8
2023,1,18.33,0.0537,2.75,0.15,9148.0,1196.0,1.5,0.25,0.92,11.0,59.8,119.6,36659,model_estimate,0.94
2023,1,18.34,0.0325,2.75,0.15,9146.0,1196.03,0.0,0.25,0.92,11.0,59.8,119.6,36677,public,0.98
2023,1,18.31,0.0392,2.75,0.15,9130.0,1196.54,0.0,0.25,0.92,10.99,59.83,119.65,36617,model_estimate,0.83
2023,1,18.25,0.0349,2.74,0.15,9079.0,1196.85,0.0,0.25,0.91,10.95,59.84,119.68,36496,public,0.68
2023,1,18.27,0.0372,2.74,0.15,9103.0,1197.04,0.0,0.25,0.91,10.96,59.85,119.7,36541,null,0.9
2023,1,18.3,0.0421,2.74,0.15,9166.0,1197.05,0.0,0.25,0.91,10.98,59.85,119.7,36597,public,0.91
2023,1,18.32,0.049,2.75,0.15,9187.0,1196.68,1.5,0.25,0.92,10.99,59.83,119.67,36631,public,0.62
2023,1,18.3,0.0434,2.75,0.15,9192.0,1196.6,0.0,0.25,0.92,10.98,59.83,119.66,36608,public,0.88
2023,1,18.3,0.0392,2.74,0.15,9185.0,1196.06,0.0,0.25,0.91,10.98,59.8,119.61,36595,model_estimate,0.85
2023,1,18.43,0.0783,2.77,0.15,9232.0,1195.73,1.5,0.25,0.92,11.06,59.79,119.57,36868,model_estimate,0.95
2023,1,18.48,0.0771,2.77,0.15,9250.0,1195.73,0.0,0.25,0.92,11.09,59.79,119.57,36966,unknown,0.84
2023,1,18.46,0.0303,2.77,0.15,9209.0,1195.84,0.0,0.25,0.92,11.08,59.79,119.58,36928,model_estimate,-------
2023,1,18.46,0.093,2.77,0.15,9183.0,1195.77,1.5,0.25,0.92,11.08,59.79,119.58,36929,model_estimate,0.71
2023,1,18.42,0.0802,2.76,0.15,9184.0,1195.43,0.0,0.25,0.92,11.05,59.77,119.54,36837,public,0.98
2023,1,18.42,0.0036,2.76,0.15,9214.0,1196.35,0.0,0.25,0.92,11.05,59.82,119.64,36838,public,0.73
2023,1,18.38,0.062,2.76,0.15,9176.0,1195.43,1.5,0.25,0.92,11.03,59.77,119.54,36759,public,0.82
2023,1,18.38,0.0473,2.76,0.15,9164.0,1195.47,1.5,0.25,0.92,11.03,59.77,119.55,36764,public,0.73
2023,1,18.33,0.0689,2.75,0.15,9212.0,1195.9,0.0,0.25,0.92,11.0,59.79,119.59,36664,model_estimate,0.98
2023,1,18.29,0.0438,2.74,0.15,9104.0,1195.73,0.0,0.25,0.91,10.97,59.79,119.57,36583,model_estimate,0.71
2023,1,18.19,0.0256,2.73,0.15,9048.0,1196.21,1.5,0.25,0.91,10.92,59.81,119.62,36385,public,0.93
2023,1,18.23,0.0373,2.73,0.15,9098.0,1195.39,1.5,0.25,0.91,10.94,59.77,119.54,36459,unknown,0.7
2023,1,18.25,0.0149,2.74,0.15,9110.0,1195.64,0.0,0.25,0.91,10.95,59.78,null,36503,public,0.98
2023,1,18.23,,2.73,0.15,9087.0,1194.94,0.0,0.25,0.91,10.94,59.75,119.49,36464,public,null
2023,1,18.25,0.046,2.74,0.15,9093.0,1194.43,0.0,0.25,0.91,10.95,59.72,119.44,36508,model_estimate,0.91
2023,1,18.21,0.0214,2.73,0.15,9063.0,1194.75,0.0,0.25,0.91,10.93,59.74,119.48,36428,public,0.72
2023,1,18.17,0.0585,2.73,0.15,9134.0,1194.75,0.0,0.25,0.91,10.9,59.74,119.47,36346,model_estimate,0.86
2023,1,18.09,0.0183,2.71,0.15,9072.0,1193.8,0.0,0.25,0.9,10.85,59.69,119.38,36173,model_estimate,0.67
2023,1,18.2,0.0441,2.73,0.15,9145.0,1193.9,0.0,0.25,0.91,10.92,59.69,119.39,36403,model_estimate,null
2023,1,18.33,0.0645,2.75,0.15,9179.0,1193.11,1.5,0.25,0.92,11.0,59.66,119.31,36667,public,0.85
2023,1,18.34,0.0545,2.75,0.15,9131.0,1192.36,1.5,0.25,0.92,11.0,59.62,119.24,36679,model_estimate,0.95
2023,1,18.32,0.0685,2.75,0.15,9199.0,1192.65,0.0,0.25,0.92,10.99,59.63,119.26,36644,public,0.88
2023,1,18.23,0.0525,2.73,0.15,9089.0,1192400.0,0.0,0.25,0.91,10.94,59.62,119.24,36465,model_estimate,0.88
2023,1,18.2,0.0274,2.73,0.15,9148.0,1192.39,0.0,0.25,0.91,10.92,59.62,N/A,36407,public,0.75
2023,1,18.26,0.0635,2.74,0.15,9080.0,1192.45,1.5,0.25,0.91,10.95,59.62,119.24,36514,model_estimate,0.95
2023,1,18.23,0.0207,2.73,0.15,9119.0,1192.28,0.0,0.25,0.91,10.94,59.61,119.23,36457,model_estimate,0.92
2023,1,18.23,,2.73,0.15,9147.0,1191.69,1.5,0.25,0.91,10.94,59.58,119.17,36463,public,0.6
2023,1,18.22,0.0157,2.73,0.15,9123.0,1191.26,0.0,0.25,0.91,10.93,59.56,119.13,36443,public,0.65
2023,1,18.22,0.0593,2.73,0.15,9133.0,1191.17,0.0,0.25,0.91,10.93,59.56,119.12,36446,public,0.62
2023,1,18.21,0.0906,2.73,0.15,9102.0,1191.32,1.5,0.25,0.91,10.93,59.57,119.13,36418,N/A,0.93
2023,1,18.28,0.0813,,0.15,9190.0,1191.67,0.0,0.25,0.91,10.97,59.58,119.17,36565,public,0.77
2023,1,18.24,0.0683,2.74,0.15,9095.0,1191.88,0.0,0.25,0.91,10.95,59.59,119.19,36487,public,0.87
2023,1,18.27,0.0675,2.74,0.15,9137.0,1191.8,0.0,0.25,0.91,10.96,59.59,119.18,36539,public,0.67
2023,1,18.32,0.0838,2.75,0.15,,1191.96,0.0,0.25,0.92,10.99,59.6,119.2,36636,public,0.66
2023,1,18.28,0.056,2.74,0.15,9154.0,1191.51,1.5,0.25,0.91,10.97,59.58,119.15,36555,model_estimate,0.98
2023,1,18.33,,2.75,0.15,9162.0,1192.13,0.0,0.25,0.92,11.0,59.61,null,36666,model_estimate,0.94
2023,1,18.26,0.0383,2.74,0.15,9096.0,1192.31,0.0,0.25,0.91,10.96,59.62,119.23,36517,model_estimate,0.66
2023,1,18.17,0.0547,2.73,0.15,9127.0,1192.74,0.0,0.25,0.91,10.9,59.64,119.27,36336,public,null
2023,1,18.16,0.0601,,0.15,9118.0,1192.93,1.5,0.25,0.91,10.9,59.65,119.29,36324,model_estimate,0.74
2023,1,18.12,0.0562,2.72,0.15,9099.0,1193.75,0.0,0.25,0.91,10.87,59.69,119.37,36237,model_estimate,0.91
2023,2,18.11,0.0426,2.72,0.15,9013.0,1192.76,0.0,0.25,0.91,10.86,59.64,119.28,36215,model_estimate,0.82
2023,2,18.13,0.0183,2.72,0.15,9071.0,1192.81,1.5,0.25,0.91,10.88,59.64,119.28,36261,model_estimate,0.79
2023,2,18.13,0.0526,2.72,0.15,9104.0,1193.42,0.0,0.25,0.91,10.88,59.67,119.34,36256,public,0.69
2023,2,18.09,0.0568,2.71,0.15,9036.0,1192.54,0.0,0.25,0.9,10.85,59.63,119.25,36178,model_estimate,0.83
2023,2,18.03,0.0929,2.7,0.15,8992.0,1192.64,0.0,0.25,0.9,10.82,59.63,119.26,36066,unknown,0.94
2023,2,18.01,0.0941,2.7,0.15,9002.0,1192.71,0.0,0.25,0.9,10.81,59.64,119.27,36022,public,0.81
2023,2,1805.9999999999998,0.0753,2.71,0.15,9013.0,1192.37,0.0,0.25,0.9,10.83,59.62,119.24,36110,public,0.67
2023,2,18.02,-0.0037,2.7,0.15,9026.0,1192.84,0.0,0.25,0.9,10.81,59.64,119.28,36040,model_estimate,0.81
2023,2,17.92,0.0487,2.69,0.15,8939.0,1193.29,0.0,0.25,0.9,10.75,59.66,-------,35849,model_estimate,0.86
2023,2,17.85,0.0409,2.68,0.15,8926.0,1193.07,0.0,0.25,0.89,10.71,59.65,119.31,35690,model_estimate,0.78
2023,2,17.82,0.0387,2.67,0.15,8875.0,1192.37,0.0,0.25,0.89,10.69,59.62,119.24,35641,model_estimate,0.7
2023,2,17.84,0.0326,2.68,0.15,8936.0,1192.04,1.5,0.25,0.89,10.7,59.6,119.2,35676,public,0.98
2023,2,17.88,0.0701,2.68,0.15,8927.0,1192.76,0.0,0.25,0.89,10.73,59.64,119.28,35757,public,0.82
2023,2,17.9,0.0471,2.69,0.15,8924.0,1193.11,0.0,0.25,0.9,10.74,59.66,unknown,35803,public,0.67
2023,2,17.91,0.0311,2.69,0.15,8931.0,1193.35,0.0,0.25,0.9,10.74,59.67,119.34,35810,public,0.88
2023,2,17.95,0.0693,2.69,0.15,8925.0,1193.39,0.0,0.25,0.9,10.77,59.67,119.34,35891,model_estimate,0.77
2023,2,18.01,0.0455,2.7,0.15,9050.0,1193.51,1.5,0.25,0.9,10.8,59.68,119.35,36011,public,0.94
2023,2,18.01,0.0509,2.7,0.15,9017.0,1193.17,1.5,0.25,0.9,10.81,59.66,119.32,36027,model_estimate,0.96
2023,2,18.1,0.0323,2.72,0.15,9058.0,1193.04,0.0,0.25,0.91,10.86,59.65,119.3,36204,public,0.77
2023,2,18.12,0.0732,2.72,0.15,9086.0,1193.21,0.0,0.25,0.91,10.87,59.66,119.32,36234,public,0.6
2023,2,18.02,0.035,2.7,0.15,9041.0,1194.02,1.5,0.25,0.9,10.81,59.7,119.4,36045,model_estimate,null
2023,2,18.01,0.0225,2.7,0.15,9011.0,1194.64,0.0,0.25,0.9,10.81,59.73,119.46,36017,N/A,0.9
2023,2,18.02,0.0411,2.7,0.15,9035.0,1194.74,0.0,0.25,0.9,10.81,59.74,119.47,36042,public,0.74
2023,2,18.1,0.053,2.71,0.15,9084.0,1195.4,0.0,0.25,0.9,10.86,59.77,-------,36195,model_estimate,0.84
2023,2,18.22,0.032,2.73,0.15,9073.0,1195.08,0.0,0.25,0.91,10.93,59.75,119.51,36430,unknown,0.84
2023,2,18.2,0.0402,2.73,0.15,9055.0,1195.49,0.0,0.25,0.91,10.92,59.77,119.55,36407,model_estimate,0.61
2023,2,18.21,0.0623,2.73,0.15,9073.0,1194.93,1.5,0.25,0.91,10.93,59.75,119.49,36422,public,0.65
2023,2,18.2,0.0617,2.73,0.15,9076.0,1195.08,0.0,0.25,0.91,10.92,59.75,119.51,36407,public,0.94
2023,2,18.24,,2.74,0.15,9127.0,1195.14,1.5,0.25,0.91,10.94,59.76,119.51,36475,public,0.94
2023,2,18.27,0.1081,2.74,0.15,9142.0,1194.73,0.0,0.25,0.91,10.96,59.74,119.47,36541,public,0.91
2023,2,18.28,0.0464,2.74,0.15,9102.0,1193.88,0.0,0.25,0.91,10.97,59.69,119.39,36557,public,0.72
2023,2,18.38,0.0808,2.76,0.15,9174.0,1194.55,0.0,0.25,0.92,11.03,59.73,119.45,36764,model_estimate,0.73
2023,2,18.36,0.0522,2.75,0.15,9221.0,1194.83,0.0,0.25,0.92,11.01,59.74,119.48,36714,model_estimate,0.76
2023,2,18.39,0.0518,,0.15,9149.0,1194.6,1.5,0.25,0.92,11.03,59.73,119.46,36779,public,0.97
2023,2,18.28,0.0655,2.74,0.15,9178.0,1194.76,1.5,0.25,0.91,10.97,59.74,119.48,36560,public,0.69
2023,2,18.3,0.0198,2.75,0.15,9172.0,1194.86,0.0,0.25,0.92,10.98,59.74,119.49,36606,-------,0.96
2023,2,18.31,0.0492,2.75,0.15,9140.0,1194.69,1.5,0.25,0.92,10.99,59.73,119.47,36622,model_estimate,0.82
2023,2,18.36,0.0384,2.75,0.15,9138.0,1194.55,1.5,0.25,0.92,11.02,59.73,119.46,36722,model_estimate,0.99
2023,2,18.33,0.0533,2.75,0.15,9133.0,1193.94,0.0,0.25,0.92,11.0,59.7,119.39,36652,model_estimate,0.94
2023,2,18.38,0.0623,2.76,0.15,,1193.57,1.5,0.25,0.92,11.03,59.68,119.36,36757,public,0.72
2023,2,18.39,0.0799,2.76,0.15,9218.0,1193.8,0.0,0.25,0.92,11.03,59.69,119.38,36773,unknown,0.66
2023,2,18.42,0.04,2.76,0.15,9181.0,1194.58,0.0,0.25,0.92,11.05,59.73,119.46,36833,model_estimate,unknown
2023,2,18.38,-0.0005,2.76,0.15,9161.0,1195.61,0.0,0.25,0.92,11.03,59.78,null,36758,public,0.91
2023,2,18.4,0.0549,2.76,0.15,9161.0,1195.01,1.5,0.25,0.92,11.04,59.75,119.5,36805,model_estimate,0.62
2023,2,18.47,0.043,2.77,0.15,9224.0,1195.33,0.0,0.25,0.92,11.08,59.77,119.53,36940,unknown,0.77
2023,2,18.58,0.0423,2.79,0.15,9332.0,1195.17,0.0,0.25,0.93,11.15,59.76,null,37155,model_estimate,0.92
2023,2,18.56,0.0886,2.78,0.15,9251.0,1195.63,0.0,0.25,0.93,11.14,59.78,119.56,37121,public,0.8
2023,2,18.5,0.0487,2.78,0.15,,1196.05,0.0,0.25,0.93,11.1,59.8,119.61,37009,public,0.77
2023,2,18.53,0.0247,2.78,0.15,9251.0,1196.44,0.0,0.25,0.93,11.12,59.82,119.64,37061,-------,0.86
2023,2,18.57,0.0611,2.79,0.15,9296.0,1196.91,1.5,0.25,0.93,11.14,59.85,119.69,37144,model_estimate,0.89
2023,2,18.59,0.0618,,0.15,9257.0,1197.83,0.0,0.25,0.93,11.15,59.89,119.78,37182,public,0.77
2023,2,18.57,0.0408,2.79,0.15,9244.0,1197.68,1.5,0.25,0.93,11.14,59.88,119.77,37145,model_estimate,0.83
2023,2,18.64,0.0909,2.8,0.15,9307.0,1198.2,1.5,0.25,0.93,11.18,59.91,119.82,37275,public,0.81
2023,2,18.63,0.0423,2.79,0.15,9352.0,1198.51,0.0,0.25,0.93,11.18,59.93,119.85,37260,public,0.95
2023,2,18.67,0.0645,2.8,0.15,9374.0,1198.11,1.5,0.25,0.93,11.2,59.91,119.81,37341,model_estimate,0.7
2023,2,18.67,0.0808,2.8,0.15,9293.0,1197.72,0.0,0.25,0.93,11.2,59.89,N/A,37334,public,0.93
2023,2,18.66,0.0398,2.8,0.15,9376.0,1197.82,0.0,0.25,0.93,11.2,59.89,119.78,37326,model_estimate,0.89
2023,2,18.65,0.0515,2.8,0.15,9312.0,1197.72,0.0,0.25,0.93,11.19,59.89,119.77,37300,public,0.8
2023,2,18.64,0.0802,2.8,0.15,9290.0,1197100.0,1.5,0.25,0.93,11.19,59.86,119.71,37286,model_estimate,0.94
2023,2,18.61,0.0288,2.79,0.15,9275.0,1196.57,0.0,0.25,0.93,11.17,59.83,119.66,37220,model_estimate,0.79
2023,2,18.6,0.0697,,0.15,9322.0,1196.47,0.0,0.25,0.93,11.16,59.82,119.65,37190,model_estimate,0.87
2023,2,18.64,0.0578,2.8,0.15,9323.0,1196.83,0.0,0.25,0.93,11.18,59.84,119.68,37280,model_estimate,0.84
2023,2,18.69,0.063,,0.15,9314.0,1196.54,0.0,0.25,0.93,11.22,59.83,119.65,37386,public,0.73
2023,2,18.65,0.0367,2.8,0.15,9302.0,1196.21,1.5,0.25,0.93,11.19,59.81,119.62,37305,public,0.95
2023,2,18.63,0.0675,2.79,0.15,9303.0,1195.97,0.0,0.25,0.93,11.18,59.8,119.6,37264,public,null
2023,2,18.55,0.0288,2.78,0.15,9307.0,1196.47,0.0,0.25,0.93,11.13,59.82,119.65,37096,public,0.92
2023,2,18.49,0.0565,2.77,0.15,9200.0,1197.01,0.0,0.25,0.92,11.09,59.85,119.7,36979,public,0.91
2023,2,18.47,0.0488,2.77,0.15,9242.0,1196.68,1.5,0.25,0.92,11.08,59.83,119.67,36943,public,0.93
2023,2,18.38,0.055,2.76,0.15,9166.0,1196.28,0.0,0.25,0.92,11.03,59.81,119.63,36762,model_estimate,0.72
2023,2,18.44,0.0362,2.77,0.15,9251.0,1196.41,0.0,0.25,0.92,11.07,59.82,119.64,36886,model_estimate,0.83
2023,2,18.4,0.0521,,0.15,9207.0,1196.57,0.0,0.25,0.92,11.04,59.83,119.66,36808,unknown,0.75
2023,2,18.47,0.0979,2.77,0.15,9220.0,1196.04,0.0,0.25,0.92,11.08,59.8,119.6,36947,model_estimate,N/A
2023,2,18.47,0.0403,2.77,0.15,9192.0,1195.69,0.0,0.25,0.92,11.08,59.78,119.57,36939,model_estimate,0.69
2023,2,18.51,0.0511,2.78,0.15,9207.0,1195.43,1.5,0.25,0.93,11.11,59.77,119.54,37024,public,0.6
2023,2,1857.9999999999998,0.0501,2.79,0.15,9279.0,1195.47,0.0,0.25,0.93,11.15,59.77,119.55,37160,model_estimate,0.94
2023,2,18.59,0.06,2.79,0.15,9287.0,1195.88,1.5,0.25,0.93,11.16,59.79,119.59,37186,model_estimate,0.75
2023,2,18.5,0.0244,2.77,0.15,9228.0,1195.44,0.0,0.25,0.92,11.1,59.77,119.54,36991,public,N/A
2023,2,18.55,0.0283,2.78,0.15,9248.0,1194.35,0.0,0.25,0.93,11.13,59.72,119.43,37103,public,0.65
2023,2,18.53,0.0858,2.78,0.15,9244.0,1194.36,0.0,0.25,0.93,11.12,59.72,119.44,37067,model_estimate,0.87
2023,2,18.6,0.0383,2.79,0.15,9319.0,1194.65,0.0,0.25,0.93,11.16,59.73,119.46,37203,public,0.65
2023,2,18.6,0.0357,2.79,0.15,9277.0,1193.89,0.0,0.25,0.93,11.16,59.69,119.39,37200,model_estimate,0.95
2023,2,18.68,0.052,2.8,0.15,9295.0,1194.45,0.0,0.25,0.93,11.21,59.72,119.45,37363,model_estimate,0.92
2023,2,18.74,0.0383,2.81,0.15,9373.0,1194.42,0.0,0.25,0.94,11.24,59.72,119.44,37478,public,0.75
2023,2,18.74,0.0736,2.81,0.15,9349.0,1194.22,0.0,0.25,0.94,11.25,59.71,119.42,37484,model_estimate,0.77
2023,2,18.65,0.0543,2.8,0.15,9364.0,1193.47,1.5,0.25,0.93,11.19,59.67,119.35,37301,public,0.88
2023,2,18.69,0.0707,2.8,0.15,9361.0,1193.83,0.0,0.25,0.93,11.21,59.69,119.38,37377,model_estimate,0.97
2023,2,18.63,0.0719,2.79,0.15,9354.0,1193.71,0.0,0.25,0.93,11.18,59.69,119.37,37257,model_estimate,0.61
2023,2,18.57,0.0523,2.79,0.15,9248.0,1194.07,0.0,0.25,0.93,11.14,59.7,119.41,37146,model_estimate,0.7
2023,2,18.59,0.0302,2.79,0.15,9269.0,1194.1,0.0,0.25,0.93,11.15,59.71,N/A,37170,model_estimate,0.93
2023,2,18.63,0.066,,0.15,,1193.92,0.0,0.25,0.93,11.18,59.7,119.39,37258,model_estimate,0.94
2023,2,18.59,,2.79,0.15,9255.0,1193.02,0.0,0.25,0.93,11.15,59.65,119.3,37176,model_estimate,0.81
2023,3,18.64,0.0592,2.8,0.15,9341.0,1193.73,0.0,0.25,0.93,11.18,59.69,119.37,37276,public,unknown
2023,3,18.7,0.057,2.81,0.15,9361.0,1193.87,1.5,0.25,0.94,11.22,59.69,119.39,37408,model_estimate,0.97
2023,3,18.61,0.0704,2.79,0.15,9277.0,1194.72,0.0,0.25,0.93,11.17,59.74,119.47,37222,public,0.65
2023,3,18.61,0.018,2.79,0.15,9260.0,1196.26,0.0,0.25,0.93,11.16,59.81,119.63,37215,model_estimate,0.82
2023,3,18.7,0.051,2.81,0.15,9365.0,1196.19,0.0,0.25,0.94,11.22,59.81,119.62,37400,public,0.86
2023,3,18.68,0.042,2.8,0.15,9363.0,1196.07,0.0,0.25,0.93,11.21,59.8,119.61,37358,model_estimate,0.64
2023,3,18.63,0.055,2.79,0.15,9310.0,1196.39,0.0,0.25,0.93,11.18,59.82,119.64,37258,model_estimate,0.99
2023,3,18.67,0.0809,2.8,0.15,9300.0,1197.11,0.0,0.25,0.93,11.2,59.86,119.71,37347,model_estimate,0.79
2023,3,18.59,0.0253,2.79,0.15,9262.0,1197.11,0.0,0.25,0.93,11.16,59.86,119.71,37184,public,0.76
2023,3,18.55,0.083,,0.15,9288.0,1197.1,1.5,0.25,0.93,11.13,59.85,119.71,37104,public,0.68
2023,3,18.55,0.0686,2.78,0.15,9271.0,1196.77,0.0,0.25,0.93,11.13,59.84,119.68,37108,model_estimate,0.75
2023,3,18.59,0.0544,2.79,0.15,9256.0,1196.61,0.0,0.25,0.93,11.15,59.83,119.66,37180,public,unknown
2023,3,18.5,0.065,2.78,0.15,9300.0,1196.73,0.0,0.25,0.93,11.1,59.84,119.67,37009,model_estimate,0.81
2023,3,18.5,0.04,2.77,0.15,9263.0,1195.83,0.0,0.25,0.92,11.1,59.79,119.58,36992,public,0.96
2023,3,18.56,0.0486,2.78,0.15,9273.0,1195.55,1.5,0.25,0.93,11.13,59.78,119.55,37115,public,0.93
2023,3,18.58,0.044,2.79,0.15,9283.0,1194.89,0.0,0.25,0.93,11.15,59.74,119.49,37156,model_estimate,0.79
2023,3,18.6,,2.79,0.15,9349.0,1195.41,0.0,0.25,0.93,11.16,59.77,119.54,37207,public,0.78
2023,3,18.66,0.0463,2.8,0.15,9296.0,1194.97,0.0,0.25,0.93,11.2,59.75,119.5,37327,model_estimate,0.9
2023,3,18.65,0.044,2.8,0.15,9357.0,1195.57,0.0,0.25,0.93,11.19,59.78,119.56,37297,public,0.79
2023,3,18.64,0.0252,2.8,0.15,9272.0,1196.63,1.5,0.25,0.93,11.18,59.83,119.66,37272,model_estimate,0.61
2023,3,18.61,0.0702,2.79,0.15,9305.0,1196.82,0.0,0.25,0.93,11.17,59.84,119.68,37222,public,0.87
2023,3,18.61,0.043,2.79,0.15,9287.0,1196.97,0.0,0.25,0.93,11.16,59.85,119.7,37215,model_estimate,0.85
2023,3,18.52,0.0577,2.78,0.15,9214.0,1197.43,1.5,0.25,0.93,11.11,59.87,119.74,37036,public,0.63
2023,3,18.65,0.0455,2.8,0.15,9291.0,1196.85,1.5,0.25,0.93,11.19,59.84,119.69,37291,model_estimate,0.61
2023,3,18.67,0.0896,2.8,0.15,9337.0,1197.37,0.0,0.25,0.93,11.2,59.87,119.74,37347,public,0.87
2023,3,18.63,0.0645,2.79,0.15,9333.0,1197.33,0.0,0.25,0.93,11.18,59.87,119.73,37252,model_estimate,0.7
2023,3,18.64,0.0569,2.8,0.15,9342.0,1196.91,0.0,0.25,0.93,11.18,59.85,119.69,37280,model_estimate,0.76
